,HiggsM,Frequency,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1,Zepp,finalWeight,is_Passed_yy,lumiXsecWeight
748,142425.0,9206,-1.6512421,1.9888961,3.549516,470497.4,3.3936563111014557,0.00279751,0.010987538,0.005992887,1.0,1.2211343e-09
749,142475.0,8904,-1.6429672,1.9852724,3.5485919,468647.44,3.406783468104223,0.0017497776,0.028501153,0.0057559414,1.0,1.2215267e-09
750,142525.0,8991,-1.6946629,1.9790279,3.5503414,475613.06,3.4061839617395173,-0.0026770104,-0.018789308,0.0057340027,1.0,1.2223642e-09
751,142575.0,9003,-1.6644415,1.9777747,3.5520673,470968.53,3.400311007441964,0.0041792286,-0.05459559,0.0058551896,1.0,1.220655e-09
752,142625.0,8833,-1.6618549,1.9741619,3.5716608,476304.5,3.4051851013245784,0.0042185676,-0.038601365,0.006087297,1.0,1.2220284e-09
753,142675.0,9002,-1.6803654,1.9770372,3.5576584,471897.6,3.4292379471228616,-0.006190702,0.009455393,0.0059199934,1.0,1.2206766e-09
754,142725.0,9019,-1.6426512,1.9826239,3.5510705,472445.38,3.4275418560816053,0.008565193,-0.00091673806,0.006075956,1.0,1.2220011e-09
755,142775.0,9179,-1.6541301,1.9747937,3.565989,470765.47,3.4318553219304935,-7.749598e-05,-0.039040755,0.0059981155,1.0,1.222404e-09
756,142825.0,8738,-1.6604706,1.991183,3.522134,471928.16,3.393453879606317,-0.0009791772,0.01932038,0.005858029,1.0,1.2226032e-09
757,142875.0,9050,-1.6494597,1.9764216,3.5844977,481100.6,3.4370165745856354,-0.00015670135,-0.006225612,0.00574246,1.0,1.2217203e-09
758,142925.0,8932,-1.6190068,1.9882894,3.56259,477989.12,3.4122257053291536,-0.006880599,-0.0012410944,0.005905214,1.0,1.2209928e-09
759,142975.0,8940,-1.6613448,1.9780337,3.575235,474831.03,3.4395973154362416,0.009884919,0.028658364,0.0057089473,1.0,1.2220382e-09
760,143025.0,9030,-1.6159353,1.9755548,3.5667734,482327.06,3.3968992248062015,-0.0067382352,0.023838183,0.005842657,1.0,1.2225253e-09
761,143075.0,8853,-1.6634942,1.9854318,3.5689826,477286.2,3.441319326781882,-0.0027240457,0.010274809,0.0059211403,1.0,1.2221002e-09
762,143125.0,8961,-1.6326821,1.9756181,3.5714407,478763.8,3.4076553956031694,0.0013204268,-0.0013303466,0.0059151845,1.0,1.221607e-09
763,143175.0,8799,-1.6378678,1.9691247,3.5753002,476915.78,3.4052733265143766,-0.0038665931,-0.006743328,0.0057339934,1.0,1.2211308e-09
764,143225.0,8695,-1.6288114,1.9895866,3.5634966,475411.1,3.4170212765957446,0.013292286,0.014502622,0.006019842,1.0,1.2228386e-09
765,143275.0,8822,-1.6565789,1.9693965,3.558246,473003.34,3.4055769666742237,-0.0045956494,-0.005397908,0.0059019616,1.0,1.2224814e-09
766,143325.0,8859,-1.6477108,1.9822792,3.5624425,474455.28,3.4079467208488543,0.0033518907,0.023743842,0.005900407,1.0,1.221764e-09
767,143375.0,8933,-1.6596392,1.9812312,3.5611484,478080.34,3.4374790104108364,0.00024394185,0.007815048,0.0058393846,1.0,1.2213657e-09
768,143425.0,8936,-1.6534413,1.9691132,3.5601506,475790.7,3.4312891674127126,-0.0027355428,-0.042010576,0.005742824,1.0,1.2221992e-09
769,143475.0,8773,-1.6506755,1.9828091,3.557508,479615.53,3.463353470876553,0.004701481,-0.007088141,0.00581371,1.0,1.2201709e-09
770,143525.0,8852,-1.6391475,1.9717238,3.5794878,478692.56,3.424423859014912,-0.006862928,0.006805217,0.0059227017,1.0,1.2207285e-09
771,143575.0,8651,-1.64712,1.9724085,3.596269,485159.97,3.423650445035256,-0.0026092657,0.03241119,0.00587109,1.0,1.2215873e-09
772,143625.0,8844,-1.6143157,1.9745816,3.5813322,485738.12,3.4491180461329716,-0.0069337334,-0.00031495548,0.0060524535,1.0,1.2212519e-09
773,143675.0,8863,-1.652843,1.9846079,3.5471334,470591.38,3.4125014103576667,-0.0037277956,-0.011601159,0.0057918723,1.0,1.2216527e-09
774,143725.0,8582,-1.6432339,1.9612885,3.566126,474606.16,3.416919133069215,-0.009062146,0.0036230558,0.005915168,1.0,1.221901e-09
775,143775.0,8648,-1.6524646,1.9819351,3.5625565,478615.7,3.419518963922294,-0.0023160619,0.009034149,0.0058215996,1.0,1.2215319e-09
776,143825.0,8630,-1.6401682,1.976453,3.571869,482534.03,3.423870220162225,0.0007606595,-0.00571433,0.0057406183,1.0,1.220609e-09
777,143875.0,8882,-1.6149839,1.9606521,3.5597107,482330.0,3.3825714929070028,-0.0030810162,0.022420723,0.0058982284,1.0,1.2206994e-09
778,143925.0,8986,-1.6404296,1.9836527,3.543403,471806.16,3.409525929223236,0.0062082033,-0.01375131,0.005780742,1.0,1.2221723e-09
779,143975.0,8824,-1.6335229,1.996519,3.5516818,479083.47,3.3949456029011786,0.0023166053,-0.0011062959,0.0057404405,1.0,1.2208901e-09
780,144025.0,8726,-1.6488388,1.9816805,3.5769784,483729.72,3.4208113683245474,-0.008414697,0.018589629,0.0058207777,1.0,1.2213229e-09
781,144075.0,8681,-1.6437078,1.9610941,3.5707016,482099.34,3.4482202511231423,0.006407713,-0.0094476845,0.0060843322,1.0,1.2207897e-09
782,144125.0,8860,-1.630595,1.96514,3.5751839,483367.66,3.4278781038374717,0.0055939388,0.008942998,0.0058865394,1.0,1.2211822e-09
783,144175.0,8697,-1.6321139,1.9873432,3.561833,473825.78,3.4123260894561342,-0.0002257967,0.03887428,0.0059443563,1.0,1.2208939e-09
784,144225.0,8730,-1.6580878,1.9817727,3.5555534,473385.84,3.4032073310423825,-0.0007963466,0.021960292,0.005943327,1.0,1.2195995e-09
785,144275.0,8623,-1.6615802,1.9860008,3.553396,477298.84,3.416328423982373,-0.00038062636,-0.003885673,0.006085938,1.0,1.2217317e-09
786,144325.0,8722,-1.6594201,1.9670521,3.5819802,474890.06,3.4116028433845447,6.682939e-05,-0.039679553,0.005814028,1.0,1.2212338e-09
787,144375.0,8676,-1.6312914,1.9691645,3.55365,474183.88,3.4168971876440755,-0.003032974,-0.011943207,0.0060024536,1.0,1.2217996e-09
788,144425.0,8783,-1.6617521,1.9808799,3.5548882,477285.34,3.4037344870773083,-0.0021052668,-0.02368142,0.00596469,1.0,1.2219663e-09
789,144475.0,8748,-1.672448,1.9896371,3.5758305,480601.56,3.424439871970736,-0.0027529197,-0.012633029,0.0057425704,1.0,1.2236114e-09
790,144525.0,8723,-1.6756663,1.94877,3.5529406,470680.2,3.408689670984753,0.010216786,-0.018331908,0.0057982644,1.0,1.2218506e-09
791,144575.0,8599,-1.6454303,1.9605762,3.5649292,482710.4,3.4137690429119667,-0.004749651,-0.032047205,0.0058999485,1.0,1.2218576e-09
792,144625.0,8627,-1.6514949,1.9858603,3.541907,477053.12,3.448591630926162,-0.0029270607,0.008120478,0.005901736,1.0,1.2212515e-09
793,144675.0,8511,-1.6679976,1.9647958,3.540526,473838.12,3.4131124427211845,0.0031511276,0.0023893816,0.0058754603,1.0,1.2207486e-09
794,144725.0,8627,-1.6736887,1.9843163,3.5526192,471989.72,3.400950504230903,-0.005732281,0.010302435,0.005733829,1.0,1.2221021e-09
795,144775.0,8445,-1.6394792,1.9901227,3.534859,481643.62,3.389224393132031,-0.0020946872,-0.030993074,0.005772903,1.0,1.2202246e-09
796,144825.0,8677,-1.6662072,1.9827714,3.5569208,477448.03,3.4349429526333988,-0.0013174727,0.032940242,0.0058237514,1.0,1.2217155e-09
797,144875.0,8407,-1.6391387,1.9698958,3.5586934,477360.03,3.4194123944332104,0.0016723126,-0.08799993,0.005806823,1.0,1.2210719e-09
798,144925.0,8481,-1.6273916,1.9766836,3.5526533,476267.6,3.4249498879849076,-0.01922528,0.014170785,0.005928575,1.0,1.2222678e-09
799,144975.0,8475,-1.6477416,1.9811472,3.5433178,476738.3,3.400353982300885,0.0077933352,-0.0067596696,0.0059893737,1.0,1.2218117e-09
800,145025.0,8842,-1.6648062,1.9781593,3.563002,473918.66,3.404772675865189,7.6219345e-05,0.007070994,0.0059108627,1.0,1.2207582e-09
801,145075.0,8485,-1.6253386,1.9740478,3.5605361,479333.62,3.404242781378904,-0.0061078463,-0.020143798,0.0060293223,1.0,1.2210981e-09
802,145125.0,8609,-1.676524,1.9786357,3.554261,475921.88,3.426065745150424,-0.0012217301,-0.038789112,0.0059747198,1.0,1.2221637e-09
803,145175.0,8714,-1.6522036,1.9691042,3.5367844,472414.12,3.4265549690153776,0.0012392929,0.0026316522,0.006120732,1.0,1.2228005e-09
804,145225.0,8462,-1.6347853,1.9710734,3.5532067,472441.2,3.414677381233751,0.00021836179,0.017536655,0.0058540436,1.0,1.2211382e-09
805,145275.0,8462,-1.6368201,1.9727564,3.5659962,489869.03,3.447175608603167,-0.0044711865,-0.0012777485,0.00606027,1.0,1.221831e-09
806,145325.0,8471,-1.6258222,1.962475,3.5675213,482211.56,3.420493448235155,-0.00022809287,-0.01780453,0.0059027574,1.0,1.2217104e-09
807,145375.0,8547,-1.6593934,1.9692991,3.5442011,478033.7,3.445770445770446,0.0019188715,0.022619992,0.006009227,1.0,1.2235222e-09
808,145425.0,8405,-1.6298858,1.9689032,3.5499907,471962.06,3.4029744199881025,-0.0037995174,-0.034937363,0.005722597,1.0,1.2211865e-09
809,145475.0,8364,-1.6608007,1.9742731,3.5509787,478295.25,3.438187470109995,-0.0035431366,-0.018727968,0.005804662,1.0,1.2219848e-09
810,145525.0,8538,-1.6885542,1.964446,3.532269,465263.28,3.3917779339423753,-0.0037143133,-0.052410137,0.0056413435,1.0,1.2220351e-09
811,145575.0,8497,-1.6898925,1.9765602,3.5365133,471810.0,3.4362716252795105,-0.001283263,-0.06047492,0.005706733,1.0,1.2211753e-09
812,145625.0,8267,-1.6713376,1.9849035,3.5569217,476737.38,3.4099431474537316,-0.0060560987,-0.04124593,0.005710371,1.0,1.2210527e-09
813,145675.0,8367,-1.6863874,1.9657317,3.5664508,475158.2,3.4295446396557905,0.00059218495,-0.031898115,0.005923786,1.0,1.2226447e-09
814,145725.0,8495,-1.6670084,1.9700382,3.5428648,468182.72,3.429311359623308,-0.0011134412,-0.021387197,0.0061238413,1.0,1.2213803e-09
815,145775.0,8377,-1.658289,1.9813151,3.5551374,476061.3,3.459830488241614,0.00014017428,-0.00823132,0.005672362,1.0,1.2216812e-09
816,145825.0,8366,-1.6715837,1.9725578,3.5604792,477166.75,3.4257709777671526,-0.0065379227,0.013554768,0.0060444972,1.0,1.2225703e-09
817,145875.0,8431,-1.6573071,1.9814322,3.5543008,485899.1,3.4366030126912586,-0.0023742418,0.012065089,0.005774311,1.0,1.2215142e-09
818,145925.0,8504,-1.6432372,1.9734819,3.5792398,477846.72,3.436970837253057,0.0075929826,-0.015166177,0.0057433043,1.0,1.222943e-09
819,145975.0,8405,-1.6641183,1.955136,3.564734,475860.7,3.412730517549078,-0.0013889121,0.027204104,0.0057901735,1.0,1.221645e-09
820,146025.0,8336,-1.7089245,1.983985,3.516478,467597.7,3.439539347408829,-0.009593101,-0.009834158,0.0059369714,1.0,1.2218898e-09
821,146075.0,8340,-1.6963767,1.9843558,3.5531433,477434.03,3.439328537170264,-0.0009890631,0.023318067,0.0059893895,1.0,1.2223514e-09
822,146125.0,8505,-1.6677109,2.0008621,3.5487306,481850.88,3.4192827748383303,-0.00019449764,-0.023814656,0.0059008854,1.0,1.2223752e-09
823,146175.0,8413,-1.6274881,1.9819125,3.549703,476263.28,3.4428860097468204,-0.0026531941,-0.04607041,0.0058996268,1.0,1.2191447e-09
824,146225.0,8318,-1.6774011,1.9800999,3.5400224,468475.62,3.436523202692955,-0.00656781,0.00642386,0.005980519,1.0,1.221002e-09
825,146275.0,8250,-1.680283,1.9855312,3.5463195,473664.0,3.4096969696969697,0.011613379,0.021785969,0.0060916934,1.0,1.2210615e-09
826,146325.0,8219,-1.6673002,1.9566478,3.571153,484815.75,3.443484608833191,0.005975205,0.0106578395,0.0059483047,1.0,1.221357e-09
827,146375.0,8404,-1.6399224,1.9929186,3.552343,478731.28,3.432651118514993,-0.0031261789,-0.0024421737,0.005851396,1.0,1.2217218e-09
828,146425.0,8336,-1.7031482,1.9709885,3.5535939,478673.5,3.444937619961612,0.00040335517,0.0065983655,0.005908058,1.0,1.2219783e-09
829,146475.0,8354,-1.6946431,1.964809,3.5574033,478159.84,3.433445056260474,-0.0051273713,0.021038495,0.005872216,1.0,1.2200895e-09
830,146525.0,8277,-1.6238195,1.9618874,3.5662522,484353.94,3.4151262534734808,-0.0029792825,0.013332918,0.005887499,1.0,1.2208422e-09
831,146575.0,8231,-1.6818863,1.9656343,3.54563,478887.16,3.4275300692503947,0.0013573003,-0.034403257,0.006046646,1.0,1.2213814e-09
832,146625.0,8367,-1.6726432,1.9738286,3.5694823,486506.25,3.4349229114377913,-0.004372961,0.017365245,0.005696366,1.0,1.2218315e-09
833,146675.0,8171,-1.6626034,1.9779154,3.525962,472131.2,3.4162281238526497,-0.00321547,0.058879912,0.005806024,1.0,1.2223321e-09
834,146725.0,8366,-1.6460047,1.9591476,3.5742488,479376.53,3.404374850585704,-0.007753129,-0.01790289,0.0058579696,1.0,1.2217078e-09
835,146775.0,8237,-1.6394253,1.9688761,3.573944,481888.16,3.4226053174699524,-0.0025823445,-0.012304194,0.0057144943,1.0,1.221956e-09
836,146825.0,8217,-1.6783129,1.9763347,3.5207195,467605.5,3.4248509188268224,0.006687505,-0.025241045,0.006062911,1.0,1.2214494e-09
837,146875.0,8198,-1.6878595,1.9836864,3.5619957,476747.4,3.4193705781898025,-0.0032474531,-0.00032263753,0.0058386833,1.0,1.2220767e-09
838,146925.0,8263,-1.6709962,1.9741501,3.5670342,475420.78,3.399249667191093,0.010941769,0.026193047,0.0060031586,1.0,1.221534e-09
839,146975.0,8283,-1.6769236,1.982777,3.5316336,471727.28,3.4202583604974044,-0.0010960468,-0.02241515,0.005871691,1.0,1.2213397e-09
840,147025.0,8034,-1.6588895,1.9811435,3.5696952,482946.03,3.403161563355738,-0.00802748,0.0113703525,0.0060215187,1.0,1.2222305e-09
841,147075.0,8145,-1.655493,1.9823859,3.5599785,478462.66,3.4195211786372006,-0.007100917,0.03135988,0.0058999015,1.0,1.2210705e-09
842,147125.0,8090,-1.6876842,1.9785343,3.5552573,477815.03,3.4252163164400495,-0.014993534,-0.017646678,0.005807289,1.0,1.2211633e-09
843,147175.0,8354,-1.6528784,1.9652205,3.5451856,474348.88,3.4075891788364854,0.005744241,-0.004694633,0.005861682,1.0,1.2205507e-09
844,147225.0,8074,-1.6760005,1.9717596,3.5508318,476169.28,3.4373297002724796,-0.00017922017,-0.009657593,0.0057955505,1.0,1.2212398e-09
845,147275.0,7948,-1.6637218,1.9597871,3.5817237,477657.28,3.4383492702566683,-0.0078818,-0.019966383,0.005927308,1.0,1.2218593e-09
846,147325.0,8094,-1.6677003,1.9688517,3.5577157,485091.7,3.412898443291327,-0.0033387898,0.023549534,0.005965519,1.0,1.2204491e-09
847,147375.0,8023,-1.6813368,1.969453,3.5320837,470562.16,3.405708587810046,-0.0059656566,0.0040074727,0.0059990133,1.0,1.2203686e-09
848,147425.0,8251,-1.6573513,1.9893893,3.5521722,479420.75,3.3912253060235122,0.0005093395,0.001782144,0.0057948115,1.0,1.2225829e-09
849,147475.0,8128,-1.6983792,1.9711052,3.5611875,477414.5,3.423351377952756,0.00076184265,-0.03126074,0.006062026,1.0,1.2217654e-09
850,147525.0,8123,-1.6876448,1.9601811,3.5506349,472049.22,3.4202880709097623,0.010452866,-0.024375226,0.005960737,1.0,1.2217747e-09
851,147575.0,8096,-1.6875061,1.980599,3.5639749,478674.56,3.4759140316205532,-0.0038410923,0.014166401,0.0057723736,1.0,1.2228619e-09
852,147625.0,8063,-1.6756316,1.9725599,3.5540686,478823.47,3.417214436314027,0.00845512,-0.0021709006,0.0058714044,1.0,1.2212514e-09
853,147675.0,8122,-1.6710088,1.9881384,3.5287826,470360.16,3.3999015020930807,0.005362811,0.005610643,0.006005471,1.0,1.2214706e-09
854,147725.0,7986,-1.6450198,1.9795064,3.5740666,483517.84,3.421863260706236,0.008927932,-0.011654911,0.005853832,1.0,1.2218989e-09
855,147775.0,7935,-1.6532322,1.9774665,3.5758646,486865.62,3.4361688720856964,0.009601327,-0.0005784093,0.0060375505,1.0,1.2202888e-09
856,147825.0,8105,-1.6813484,1.9739236,3.5447142,478187.94,3.434916718075262,-0.005555496,-0.018780917,0.005848714,1.0,1.2224313e-09
857,147875.0,8016,-1.6483291,1.977701,3.533523,471670.03,3.403193612774451,0.011895423,0.021157099,0.005737972,1.0,1.2217449e-09
858,147925.0,7922,-1.6636225,1.9891852,3.567759,481825.72,3.4159303206261047,-0.019127915,0.02778679,0.0060078525,1.0,1.2216886e-09
859,147975.0,7938,-1.6918118,1.9708682,3.5201457,472282.38,3.393424036281179,-0.0015222466,-0.02463747,0.0059156674,1.0,1.2213723e-09
860,148025.0,8146,-1.6763676,1.9757327,3.5540462,478321.0,3.4335870365823715,-0.0006074245,-0.010880887,0.0057893177,1.0,1.221404e-09
861,148075.0,7995,-1.6805373,1.9754319,3.5538738,474076.7,3.4193871169480925,-0.0052543725,-0.014435455,0.0058494043,1.0,1.2213199e-09
862,148125.0,7987,-1.6528052,1.9730015,3.5482886,475000.2,3.463503192688118,0.00029603497,0.0012919954,0.005922128,1.0,1.2217308e-09
863,148175.0,7961,-1.6659175,1.9734011,3.535443,470334.34,3.4013314910187162,-0.0017706095,0.04315848,0.0060470314,1.0,1.2204535e-09
864,148225.0,7955,-1.695194,1.9734696,3.563838,477358.3,3.4504085480829665,0.0041647875,-0.0158743,0.0059164045,1.0,1.2231455e-09
865,148275.0,8081,-1.6777722,1.9658042,3.5230103,471072.6,3.423833683950006,-0.0051366673,0.0069316234,0.005923912,1.0,1.2224963e-09
866,148325.0,7962,-1.6596987,1.9617286,3.553328,476735.38,3.461567445365486,-0.002976389,0.00867472,0.005901814,1.0,1.222988e-09
867,148375.0,7813,-1.6571629,1.9829528,3.5639586,476559.1,3.4232689107897096,0.0034596918,0.025773127,0.0058459593,1.0,1.2219797e-09
868,148425.0,7939,-1.639951,1.9652221,3.571466,483359.84,3.418314649200151,0.002964488,-0.029139252,0.0058221663,1.0,1.2208624e-09
869,148475.0,8114,-1.6647823,1.9597992,3.5546398,482496.34,3.444170569386246,-0.004612798,-0.02648435,0.0059237834,1.0,1.2214812e-09
870,148525.0,7882,-1.692583,1.9617773,3.5440369,474703.53,3.414234965744735,0.00071173673,0.03516094,0.006000263,1.0,1.2220353e-09
871,148575.0,7914,-1.676365,1.9675022,3.5737622,481343.75,3.471695729087693,-0.004974992,0.00080533745,0.00589951,1.0,1.2229998e-09
872,148625.0,7740,-1.6670554,1.9798838,3.5748265,486421.84,3.4645994832041342,0.0011685898,0.0048472886,0.0059300503,1.0,1.2215001e-09
873,148675.0,7990,-1.6693418,1.9672801,3.5473828,475160.1,3.432665832290363,-0.0031133788,-0.03429852,0.005878446,1.0,1.2213445e-09
874,148725.0,7735,-1.6931033,1.9701508,3.5405836,475240.34,3.4050420168067226,-0.00048760994,-0.020989846,0.0057820305,1.0,1.2217217e-09
875,148775.0,7960,-1.6611058,1.9816486,3.5598214,477132.75,3.4576633165829147,0.0016543563,0.001702623,0.00588544,1.0,1.2201895e-09
876,148825.0,7807,-1.6541569,1.98061,3.5743284,478911.06,3.405277315229922,0.0053155217,0.003686274,0.0057671187,1.0,1.2213426e-09
877,148875.0,7718,-1.6197809,1.9761372,3.5515137,483468.12,3.4291267167660013,-0.0050491844,-0.010497207,0.005992136,1.0,1.2218971e-09
878,148925.0,7660,-1.710944,1.970375,3.5685525,484757.62,3.4531331592689294,-0.004521967,0.0118407905,0.0058479323,1.0,1.2217458e-09
879,148975.0,7790,-1.6607838,1.9761108,3.56546,478822.16,3.409884467265725,0.0036978386,-0.009288509,0.0056688027,1.0,1.2217524e-09
880,149025.0,7677,-1.6652002,1.9579623,3.5555696,473870.94,3.446137814250358,-0.009488828,0.0022646983,0.005820384,1.0,1.2204268e-09
881,149075.0,7865,-1.6552323,1.9496932,3.5378432,472368.38,3.437889383343929,0.007607196,-0.040744103,0.005839239,1.0,1.2224843e-09
882,149125.0,7805,-1.6440085,1.9607459,3.5384128,476476.44,3.4103779628443305,-0.0063662576,0.006186825,0.005734908,1.0,1.2214922e-09
883,149175.0,7851,-1.6319455,1.9741172,3.5739162,486933.84,3.4594319195007004,0.007938112,-0.060188916,0.0059853555,1.0,1.2218838e-09
884,149225.0,7784,-1.6507896,1.9698774,3.5652895,476862.1,3.4482271325796505,-0.010059703,0.018661624,0.005811205,1.0,1.2213554e-09
885,149275.0,7910,-1.6649681,1.9572053,3.5690527,480963.3,3.40480404551201,0.011091948,-0.017942375,0.005831706,1.0,1.2217933e-09
886,149325.0,7919,-1.6877016,1.9549451,3.5373569,475676.66,3.425685061245107,0.0069203917,-0.0047910376,0.0054983534,1.0,1.22022e-09
887,149375.0,7783,-1.6782749,1.9610201,3.5299733,470677.25,3.432738018758833,-0.0032078812,-0.026883733,0.0060164183,1.0,1.2217964e-09
888,149425.0,7741,-1.6849282,1.9683914,3.5694091,486575.34,3.445162123756621,0.008446978,-0.0031446887,0.005881088,1.0,1.222354e-09
889,149475.0,7646,-1.676735,1.9759274,3.5500896,476427.12,3.4147266544598485,0.0011293942,-0.010808329,0.005997583,1.0,1.2208277e-09
890,149525.0,7722,-1.6832296,1.982565,3.5656736,483592.94,3.438098938098938,-0.0058344826,-0.05359633,0.005824987,1.0,1.2222046e-09
891,149575.0,7712,-1.6876512,1.9849892,3.5712848,484210.16,3.435295643153527,5.5818768e-05,0.024308901,0.005821484,1.0,1.2217996e-09
892,149625.0,7930,-1.6522022,1.9588475,3.5717332,488864.16,3.469735182849937,7.7909026e-05,-0.03071715,0.0058806282,1.0,1.2221688e-09
893,149675.0,7588,-1.695594,1.9769834,3.5546062,474589.44,3.4210595677385345,-0.00034091432,-0.04885975,0.005697751,1.0,1.2222172e-09
894,149725.0,7723,-1.6698186,1.966879,3.5842102,487562.7,3.4100738055159914,0.0011574421,0.014607873,0.0060107345,1.0,1.2220519e-09
895,149775.0,7701,-1.6799387,1.9835777,3.525609,471071.84,3.4521490715491496,0.0038297148,0.053248715,0.0059879967,1.0,1.2209342e-09
896,149825.0,7776,-1.6871511,1.9643468,3.5625007,483524.5,3.4528034979423867,-0.004005759,-0.0041674,0.005826435,1.0,1.2214716e-09
897,149875.0,7562,-1.7161514,1.9632508,3.5348544,476650.22,3.440491933350965,-0.016159806,0.03047588,0.0058742766,1.0,1.2231456e-09
898,149925.0,7711,-1.6639715,1.9730245,3.581325,491209.22,3.450784593437946,0.0044841343,0.016993536,0.005945415,1.0,1.2210646e-09
899,149975.0,7723,-1.6697699,1.9831939,3.5483608,477251.16,3.4266476757736632,-0.003102747,0.021569911,0.005894098,1.0,1.222312e-09
900,150025.0,7713,-1.6778243,1.9866095,3.5442603,486187.6,3.4335537404382213,-0.0030907055,0.012840219,0.0058752154,1.0,1.2214659e-09
901,150075.0,7608,-1.6390343,1.965959,3.581106,486124.9,3.4775236593059935,-0.007834323,0.047881115,0.006054236,1.0,1.2226344e-09
902,150125.0,7654,-1.659288,1.9517912,3.5584276,478641.53,3.449307551607003,0.0012480341,0.023748126,0.0060128146,1.0,1.2223864e-09
903,150175.0,7641,-1.7037317,1.9770132,3.5392807,476646.72,3.426253108231907,-0.006167263,-0.010597504,0.0057824114,1.0,1.2213411e-09
904,150225.0,7770,-1.6852887,1.9708656,3.560468,485594.53,3.463063063063063,0.0013422975,-0.028190188,0.005883859,1.0,1.222725e-09
905,150275.0,7544,-1.680285,1.9592512,3.546893,480016.22,3.4441940615058324,-0.006117963,-0.06354845,0.005792848,1.0,1.2213601e-09
906,150325.0,7728,-1.687152,1.9522251,3.5344028,476157.22,3.411878881987578,0.005503548,-0.05920414,0.0058311406,1.0,1.2206521e-09
907,150375.0,7653,-1.6844298,1.9514582,3.5485635,475450.34,3.4061152489219912,-0.005294647,0.00979791,0.006070713,1.0,1.221796e-09
908,150425.0,7477,-1.665463,1.9653925,3.5482275,479561.8,3.432526414337301,-0.0037997456,-0.0039520212,0.005736168,1.0,1.2221648e-09
909,150475.0,7614,-1.6824496,1.9713104,3.5277212,473534.94,3.425531914893617,-0.003437749,-0.0023846768,0.005792062,1.0,1.2206599e-09
910,150525.0,7666,-1.7148476,1.972502,3.5395472,476623.03,3.4128619879989563,-0.0044403556,0.0017780185,0.0059171226,1.0,1.2216463e-09
911,150575.0,7603,-1.6633729,1.9527125,3.5481055,478163.3,3.460607654873076,-0.018326195,0.00043263537,0.005899945,1.0,1.2218739e-09
912,150625.0,7423,-1.6683877,1.9821861,3.5620146,483728.8,3.4382325205442545,-0.010339864,0.005250688,0.0058610947,1.0,1.2218887e-09
913,150675.0,7413,-1.6709917,1.9562069,3.5601332,480717.4,3.413462835559153,-0.00047763292,0.014853082,0.0059436113,1.0,1.2218262e-09
914,150725.0,7554,-1.673976,1.9720637,3.5477011,481694.16,3.4318241990998146,0.0073838495,-0.0071720188,0.0059542987,1.0,1.2228385e-09
915,150775.0,7624,-1.7127349,1.9609574,3.5395963,479454.2,3.4525183630640086,-0.0006583459,-0.035902586,0.005830238,1.0,1.2207976e-09
916,150825.0,7735,-1.6774474,1.96408,3.5552456,484663.44,3.420426632191338,-0.0068422817,-0.019906811,0.0059406715,1.0,1.2222252e-09
917,150875.0,7548,-1.6765239,1.9667662,3.5611188,480641.84,3.4121621621621623,0.0007657672,0.013826514,0.0057844957,1.0,1.221789e-09
918,150925.0,7454,-1.641992,1.9835236,3.5718029,482667.16,3.436678293533673,0.0065473253,-0.001663576,0.005673951,1.0,1.2211909e-09
919,150975.0,7427,-1.6721494,1.9786278,3.545036,475516.47,3.424666756429245,0.00035343913,-0.06877599,0.0059609427,1.0,1.2207788e-09
920,151025.0,7613,-1.6937224,1.9776144,3.5193849,465378.8,3.4538289767502954,-0.0036673096,0.016910102,0.005793116,1.0,1.2211862e-09
921,151075.0,7420,-1.713386,1.9601535,3.5430708,477573.0,3.4388140161725067,-0.005442802,-0.035828542,0.005632764,1.0,1.2197192e-09
922,151125.0,7433,-1.6924148,1.9535395,3.5739996,484800.7,3.4571505448674826,0.0040331366,0.0050581708,0.0059398487,1.0,1.220153e-09
923,151175.0,7511,-1.666222,1.9702678,3.563835,485020.5,3.4253761150312876,-0.004841659,0.022175007,0.005977137,1.0,1.2217423e-09
